Tract,All POIs,11,21,22,23,31,32,33,42,44,45,48,49,51,52,53,54,55,56,61,62,71,72,81,92
313600,63,0,0,0,0,0,0,0,2,18,5,0,0,2,3,1,2,0,0,3,2,1,5,18,1
313700,42,0,0,0,0,0,0,0,0,8,2,0,1,0,4,1,0,0,0,1,2,1,12,10,0
313800,27,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,1,1,4,2,3,7,0
313900,83,0,0,0,0,0,0,1,1,17,3,1,2,0,1,3,1,0,0,1,16,4,17,15,0
314001,41,0,0,0,0,1,0,0,0,8,1,0,0,0,1,0,0,0,0,0,18,0,6,5,1
314002,74,0,0,0,0,0,0,0,1,17,2,1,0,0,2,4,0,0,0,1,29,2,8,7,0
314300,152,0,0,0,0,0,0,0,2,31,13,1,0,4,10,2,2,0,0,11,22,2,41,11,0
314400,47,0,0,0,1,1,0,0,0,4,0,0,1,1,2,1,0,0,0,0,16,4,13,2,0
320100,35,0,0,0,0,0,0,0,0,12,0,0,0,1,3,1,1,0,0,0,5,1,5,6,0
320200,42,0,0,0,1,0,0,0,1,9,0,0,0,2,6,0,0,0,1,2,3,6,5,6,0
320500,25,0,0,0,0,0,0,0,0,5,2,1,0,0,0,2,0,0,0,1,0,3,5,5,0
320601,21,0,0,0,1,0,0,0,0,7,1,0,0,1,0,1,0,0,0,1,2,1,3,2,0
320602,42,0,0,0,1,1,0,0,0,8,2,1,0,1,5,1,0,0,0,1,6,2,11,0,1
320700,55,0,0,0,0,0,0,1,2,15,2,0,1,2,1,3,0,0,1,3,3,0,9,8,1
320800,125,0,0,0,1,0,1,3,2,40,2,1,1,1,2,1,2,0,0,4,4,2,19,34,1
320900,47,0,0,0,0,1,0,0,0,14,1,0,0,0,3,3,1,0,1,1,2,2,13,4,0
321000,73,0,0,0,0,0,0,0,1,28,6,1,0,1,2,1,1,0,0,2,3,1,13,9,1
321100,105,0,0,0,1,0,1,1,0,25,1,1,2,2,4,1,2,0,3,4,21,5,15,13,0
321200,25,0,0,0,0,0,0,0,0,5,3,0,0,1,1,3,0,0,0,3,1,0,7,1,0
321300,23,0,0,0,1,0,0,0,0,5,1,0,0,1,1,0,0,0,0,1,0,0,10,3,0
321401,60,0,0,0,0,1,0,0,0,21,0,0,0,0,5,1,0,0,1,1,0,3,8,9,1
321402,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0
321500,69,0,0,0,0,0,0,0,0,18,5,0,1,5,5,6,1,0,0,2,6,1,16,3,0
321600,68,0,0,0,0,2,0,0,0,10,9,0,1,2,4,2,3,0,0,2,8,4,8,12,0
321700,40,0,0,0,1,0,0,0,0,16,1,0,0,0,0,1,0,0,0,2,2,1,9,7,0
321800,17,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,2,7,0
321900,50,0,0,0,0,0,0,0,0,15,1,0,0,1,2,3,1,0,0,2,2,3,9,11,0
322000,14,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,1,1,5,1,0
322100,99,0,0,0,0,3,0,0,2,27,6,1,0,3,10,4,1,0,1,4,9,1,15,11,0
322200,16,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,2,0,5,0
322600,25,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,5,5,3,3,1,0
322700,20,0,0,0,1,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,0,0,5,6,0
322800,49,0,0,0,0,0,0,0,1,19,2,0,0,2,5,1,1,0,0,1,2,1,7,6,1
322900,22,0,0,0,1,0,0,0,0,5,1,1,0,1,1,0,0,0,0,2,1,4,4,1,0
323000,35,0,0,0,1,0,0,0,0,7,1,0,1,2,4,0,0,0,0,1,1,0,8,6,3
323100,46,0,0,0,0,0,0,1,1,13,3,0,0,0,2,3,0,0,0,6,2,2,4,8,1
323200,41,0,0,0,1,0,0,0,1,6,4,0,0,2,0,0,2,0,0,1,6,0,8,9,0
323300,95,0,0,0,2,0,0,0,0,18,8,1,0,3,8,1,3,0,0,3,18,3,7,18,1
323400,34,0,0,0,0,0,0,0,0,5,1,0,0,1,8,2,0,0,0,1,4,2,5,5,0
323500,67,0,0,0,0,1,0,0,0,24,1,2,0,1,3,3,2,0,1,1,4,3,10,8,0
323600,126,0,0,0,2,1,0,0,1,18,5,0,0,1,6,2,3,0,1,6,34,6,11,27,1
323701,78,0,0,0,0,0,0,0,0,13,0,0,0,0,2,2,1,0,0,2,36,2,9,7,0
323702,42,0,0,0,0,0,1,0,0,3,2,0,0,1,1,1,0,0,0,1,13,0,6,9,0
323801,56,0,0,0,1,0,0,0,1,9,1,0,0,1,1,1,1,0,0,4,13,1,8,13,0
323802,48,0,0,0,0,0,0,0,1,7,3,0,0,0,5,1,0,0,0,5,8,1,10,7,0
323900,48,0,0,0,2,1,0,0,1,14,1,0,0,0,1,1,2,0,0,2,0,1,7,11,1
